Order ID,Date,Customer Name,Product Name,Category,Quantity,Price,Total Sales,Gender
100365,02-02-2024,Customer_176,Shoes,Fashion,1,3000,3000,Female
100366,02-02-2024,Customer_77,Laptop,Electronics,4,55000,220000,Female
100367,02-02-2024,Customer_265,Jeans,Fashion,2,2500,5000,Male
100368,02-02-2024,Customer_154,Book,Stationery,3,500,1500,Female
100369,02-02-2024,Customer_71,T-Shirt,Fashion,5,1200,6000,Female
100370,03-02-2024,Customer_58,Laptop,Electronics,3,55000,165000,Male
100371,03-02-2024,Customer_325,Laptop,Electronics,4,55000,220000,Female
100372,03-02-2024,Customer_127,Jeans,Fashion,1,2500,2500,Male
100373,03-02-2024,Customer_326,Mobile,Electronics,1,15000,15000,Male
100374,03-02-2024,Customer_183,T-Shirt,Fashion,5,1200,6000,Female
100375,03-02-2024,Customer_24,Book,Stationery,2,500,1000,Male
100376,03-02-2024,Customer_1,Mixer Grinder,Home Appliances,5,4500,22500,Female
100377,03-02-2024,Customer_178,Washing Machine,Home Appliances,3,22000,66000,Female
100378,04-02-2024,Customer_134,Mobile,Electronics,2,15000,30000,Female
100379,04-02-2024,Customer_294,Microwave,Home Appliances,4,12000,48000,Male
100380,04-02-2024,Customer_347,Headphones,Electronics,1,2500,2500,Male
100381,04-02-2024,Customer_270,Jeans,Fashion,4,2500,10000,Female
100382,04-02-2024,Customer_32,Laptop,Electronics,5,55000,275000,Female
100383,04-02-2024,Customer_166,Shoes,Fashion,3,3000,9000,Male
100384,04-02-2024,Customer_183,Shoes,Fashion,3,3000,9000,Male
100385,04-02-2024,Customer_5,Jeans,Fashion,4,2500,10000,Female
100386,04-02-2024,Customer_311,Shoes,Fashion,1,3000,3000,Male
100387,04-02-2024,Customer_175,Washing Machine,Home Appliances,3,22000,66000,Male
100388,04-02-2024,Customer_55,Washing Machine,Home Appliances,3,22000,66000,Male
100389,04-02-2024,Customer_129,T-Shirt,Fashion,3,1200,3600,Male
100390,05-02-2024,Customer_349,Mobile,Electronics,3,15000,45000,Male
100391,05-02-2024,Customer_299,Microwave,Home Appliances,4,12000,48000,Male
100392,05-02-2024,Customer_125,Jeans,Fashion,4,2500,10000,Male
100393,05-02-2024,Customer_54,Laptop,Electronics,1,55000,55000,Male
100394,05-02-2024,Customer_317,Washing Machine,Home Appliances,4,22000,88000,Female
100395,05-02-2024,Customer_274,Mixer Grinder,Home Appliances,2,4500,9000,Female
100396,05-02-2024,Customer_128,Jeans,Fashion,3,2500,7500,Male
100397,05-02-2024,Customer_314,Book,Stationery,5,500,2500,Female
100398,06-02-2024,Customer_38,Book,Stationery,1,500,500,Female
100399,06-02-2024,Customer_22,Mixer Grinder,Home Appliances,5,4500,22500,Male
100400,06-02-2024,Customer_104,Laptop,Electronics,1,55000,55000,Female
100401,06-02-2024,Customer_79,Laptop,Electronics,1,55000,55000,Female
100402,06-02-2024,Customer_37,Headphones,Electronics,4,2500,10000,Male
100403,06-02-2024,Customer_193,T-Shirt,Fashion,3,1200,3600,Female
100404,06-02-2024,Customer_110,Laptop,Electronics,3,55000,165000,Female
100405,06-02-2024,Customer_304,T-Shirt,Fashion,3,1200,3600,Female
100406,06-02-2024,Customer_305,Mixer Grinder,Home Appliances,2,4500,9000,Male
100407,07-02-2024,Customer_21,Microwave,Home Appliances,1,12000,12000,Female
100408,07-02-2024,Customer_18,T-Shirt,Fashion,5,1200,6000,Male
100409,07-02-2024,Customer_110,Mixer Grinder,Home Appliances,2,4500,9000,Male
100410,07-02-2024,Customer_172,Mobile,Electronics,4,15000,60000,Female
100411,07-02-2024,Customer_43,Headphones,Electronics,1,2500,2500,Male
100412,07-02-2024,Customer_308,Headphones,Electronics,2,2500,5000,Female
100413,07-02-2024,Customer_339,Headphones,Electronics,2,2500,5000,Male
100414,07-02-2024,Customer_249,Shoes,Fashion,1,3000,3000,Female
100415,07-02-2024,Customer_9,Headphones,Electronics,4,2500,10000,Male
100416,07-02-2024,Customer_134,Laptop,Electronics,2,55000,110000,Female
100417,07-02-2024,Customer_95,Shoes,Fashion,1,3000,3000,Female
100418,07-02-2024,Customer_308,Headphones,Electronics,4,2500,10000,Male
100419,07-02-2024,Customer_347,Mobile,Electronics,1,15000,15000,Male
100420,07-02-2024,Customer_231,Laptop,Electronics,1,55000,55000,Female
100421,08-02-2024,Customer_137,Book,Stationery,3,500,1500,Female
100422,08-02-2024,Customer_256,Book,Stationery,2,500,1000,Male
100423,08-02-2024,Customer_317,Washing Machine,Home Appliances,5,22000,110000,Male
100424,08-02-2024,Customer_268,Washing Machine,Home Appliances,4,22000,88000,Female
100425,08-02-2024,Customer_55,Mobile,Electronics,5,15000,75000,Female
100426,08-02-2024,Customer_84,Jeans,Fashion,1,2500,2500,Female
100427,08-02-2024,Customer_27,Headphones,Electronics,3,2500,7500,Male
100428,08-02-2024,Customer_282,Jeans,Fashion,3,2500,7500,Male
100429,08-02-2024,Customer_255,Shoes,Fashion,3,3000,9000,Male
100430,08-02-2024,Customer_126,Shoes,Fashion,4,3000,12000,Female
100431,08-02-2024,Customer_16,Jeans,Fashion,4,2500,10000,Male
100432,08-02-2024,Customer_113,Jeans,Fashion,1,2500,2500,Female
100433,09-02-2024,Customer_86,Mobile,Electronics,4,15000,60000,Male
100434,09-02-2024,Customer_5,Headphones,Electronics,5,2500,12500,Female
100435,09-02-2024,Customer_336,Shoes,Fashion,3,3000,9000,Male
100436,09-02-2024,Customer_15,Headphones,Electronics,4,2500,10000,Male
100437,09-02-2024,Customer_50,Mixer Grinder,Home Appliances,4,4500,18000,Female
100438,09-02-2024,Customer_83,Washing Machine,Home Appliances,3,22000,66000,Female
100439,09-02-2024,Customer_82,Mixer Grinder,Home Appliances,1,4500,4500,Male
100440,09-02-2024,Customer_324,Laptop,Electronics,2,55000,110000,Male
100441,09-02-2024,Customer_53,Microwave,Home Appliances,1,12000,12000,Male
100442,09-02-2024,Customer_138,Jeans,Fashion,4,2500,10000,Male
100443,09-02-2024,Customer_67,Jeans,Fashion,2,2500,5000,Male
100444,09-02-2024,Customer_166,Headphones,Electronics,4,2500,10000,Female
100445,09-02-2024,Customer_280,Book,Stationery,4,500,2000,Male
100446,09-02-2024,Customer_153,Book,Stationery,3,500,1500,Male
100447,09-02-2024,Customer_134,Shoes,Fashion,3,3000,9000,Male
100448,10-02-2024,Customer_303,Book,Stationery,4,500,2000,Female
100449,10-02-2024,Customer_131,Mobile,Electronics,4,15000,60000,Male
100450,10-02-2024,Customer_297,Jeans,Fashion,4,2500,10000,Male
100451,10-02-2024,Customer_263,Shoes,Fashion,3,3000,9000,Male
100452,10-02-2024,Customer_30,T-Shirt,Fashion,4,1200,4800,Female
100453,10-02-2024,Customer_196,Jeans,Fashion,5,2500,12500,Male
100454,10-02-2024,Customer_231,Headphones,Electronics,2,2500,5000,Female
100455,10-02-2024,Customer_223,Washing Machine,Home Appliances,1,22000,22000,Female
100456,10-02-2024,Customer_57,Mobile,Electronics,4,15000,60000,Male
100457,11-02-2024,Customer_345,Laptop,Electronics,3,55000,165000,Female
100458,11-02-2024,Customer_116,Mobile,Electronics,3,15000,45000,Female
100459,11-02-2024,Customer_28,Mixer Grinder,Home Appliances,4,4500,18000,Male
100460,11-02-2024,Customer_300,Shoes,Fashion,2,3000,6000,Female
100461,11-02-2024,Customer_139,Mixer Grinder,Home Appliances,2,4500,9000,Male
100462,11-02-2024,Customer_85,Mixer Grinder,Home Appliances,5,4500,22500,Female
100463,11-02-2024,Customer_97,Microwave,Home Appliances,2,12000,24000,Male
100464,11-02-2024,Customer_326,T-Shirt,Fashion,4,1200,4800,Male
100465,11-02-2024,Customer_177,Mobile,Electronics,2,15000,30000,Female
100466,12-02-2024,Customer_60,Mixer Grinder,Home Appliances,1,4500,4500,Male
100467,12-02-2024,Customer_178,Mobile,Electronics,5,15000,75000,Female
100468,12-02-2024,Customer_186,Shoes,Fashion,2,3000,6000,Male
100469,12-02-2024,Customer_187,Washing Machine,Home Appliances,1,22000,22000,Male
100470,12-02-2024,Customer_296,Jeans,Fashion,2,2500,5000,Male
100471,12-02-2024,Customer_225,Shoes,Fashion,4,3000,12000,Female
100472,13-02-2024,Customer_255,Headphones,Electronics,1,2500,2500,Female
100473,13-02-2024,Customer_254,Laptop,Electronics,5,55000,275000,Female
100474,13-02-2024,Customer_38,Jeans,Fashion,4,2500,10000,Female
100475,13-02-2024,Customer_79,Washing Machine,Home Appliances,4,22000,88000,Male
100476,13-02-2024,Customer_342,Microwave,Home Appliances,4,12000,48000,Female
100477,13-02-2024,Customer_260,Headphones,Electronics,2,2500,5000,Male
100478,13-02-2024,Customer_90,Mobile,Electronics,3,15000,45000,Female
100479,13-02-2024,Customer_274,Mobile,Electronics,2,15000,30000,Female
100480,13-02-2024,Customer_321,Laptop,Electronics,5,55000,275000,Female
100481,13-02-2024,Customer_18,Shoes,Fashion,1,3000,3000,Male
100482,14-02-2024,Customer_247,Mobile,Electronics,2,15000,30000,Male
100483,14-02-2024,Customer_152,Laptop,Electronics,3,55000,165000,Female
100484,14-02-2024,Customer_286,Book,Stationery,5,500,2500,Male
100485,14-02-2024,Customer_112,Shoes,Fashion,5,3000,15000,Female
100486,14-02-2024,Customer_136,Shoes,Fashion,2,3000,6000,Male
100487,14-02-2024,Customer_207,Book,Stationery,3,500,1500,Female
100488,14-02-2024,Customer_317,Mixer Grinder,Home Appliances,2,4500,9000,Female
100489,14-02-2024,Customer_89,Shoes,Fashion,5,3000,15000,Male
100490,15-02-2024,Customer_111,Mixer Grinder,Home Appliances,2,4500,9000,Female
100491,15-02-2024,Customer_323,Washing Machine,Home Appliances,4,22000,88000,Male
100492,15-02-2024,Customer_191,Shoes,Fashion,2,3000,6000,Male
100493,15-02-2024,Customer_256,Mixer Grinder,Home Appliances,5,4500,22500,Female
100494,15-02-2024,Customer_254,T-Shirt,Fashion,4,1200,4800,Male
100495,15-02-2024,Customer_88,Shoes,Fashion,5,3000,15000,Male
100496,15-02-2024,Customer_25,Mobile,Electronics,2,15000,30000,Male
100497,15-02-2024,Customer_301,Book,Stationery,1,500,500,Male
100498,15-02-2024,Customer_348,Microwave,Home Appliances,4,12000,48000,Male
100499,15-02-2024,Customer_339,Laptop,Electronics,3,55000,165000,Female
100500,15-02-2024,Customer_203,Mobile,Electronics,4,15000,60000,Male
100501,16-02-2024,Customer_110,Mixer Grinder,Home Appliances,2,4500,9000,Female
100502,16-02-2024,Customer_226,Microwave,Home Appliances,2,12000,24000,Female
100503,16-02-2024,Customer_140,Mixer Grinder,Home Appliances,5,4500,22500,Male
100504,16-02-2024,Customer_103,Jeans,Fashion,1,2500,2500,Male
100505,16-02-2024,Customer_222,Microwave,Home Appliances,5,12000,60000,Female
100506,16-02-2024,Customer_191,Book,Stationery,3,500,1500,Female
100507,16-02-2024,Customer_225,Mobile,Electronics,2,15000,30000,Female
100508,16-02-2024,Customer_57,Mobile,Electronics,1,15000,15000,Female
100509,16-02-2024,Customer_12,Laptop,Electronics,3,55000,165000,Female
100510,17-02-2024,Customer_248,Laptop,Electronics,4,55000,220000,Female
100511,17-02-2024,Customer_187,Shoes,Fashion,4,3000,12000,Male
100512,17-02-2024,Customer_73,Jeans,Fashion,4,2500,10000,Male
100513,17-02-2024,Customer_79,Jeans,Fashion,3,2500,7500,Female
100514,17-02-2024,Customer_211,Jeans,Fashion,2,2500,5000,Female
100515,17-02-2024,Customer_233,Washing Machine,Home Appliances,4,22000,88000,Female
100516,17-02-2024,Customer_269,Headphones,Electronics,3,2500,7500,Female
100517,17-02-2024,Customer_140,Mixer Grinder,Home Appliances,5,4500,22500,Male
100518,17-02-2024,Customer_280,Jeans,Fashion,4,2500,10000,Female
100519,17-02-2024,Customer_127,Washing Machine,Home Appliances,1,22000,22000,Male
100520,17-02-2024,Customer_341,Microwave,Home Appliances,3,12000,36000,Female
100521,17-02-2024,Customer_16,Headphones,Electronics,4,2500,10000,Male
100522,18-02-2024,Customer_199,Shoes,Fashion,3,3000,9000,Female
100523,18-02-2024,Customer_134,Mobile,Electronics,4,15000,60000,Male
100524,18-02-2024,Customer_164,Mixer Grinder,Home Appliances,2,4500,9000,Male
100525,18-02-2024,Customer_182,Mobile,Electronics,5,15000,75000,Male
100526,18-02-2024,Customer_81,Shoes,Fashion,4,3000,12000,Female
100527,18-02-2024,Customer_218,Jeans,Fashion,2,2500,5000,Male
100528,18-02-2024,Customer_220,Laptop,Electronics,1,55000,55000,Female
100529,18-02-2024,Customer_49,Shoes,Fashion,5,3000,15000,Female
100530,18-02-2024,Customer_170,Jeans,Fashion,2,2500,5000,Male
100531,18-02-2024,Customer_71,Shoes,Fashion,4,3000,12000,Male
100532,18-02-2024,Customer_334,Shoes,Fashion,3,3000,9000,Male
100533,18-02-2024,Customer_21,Book,Stationery,1,500,500,Female
100534,18-02-2024,Customer_61,Laptop,Electronics,1,55000,55000,Male
100535,18-02-2024,Customer_300,Washing Machine,Home Appliances,1,22000,22000,Male
100536,18-02-2024,Customer_42,Jeans,Fashion,4,2500,10000,Female
100537,19-02-2024,Customer_120,Laptop,Electronics,4,55000,220000,Female
100538,19-02-2024,Customer_47,Washing Machine,Home Appliances,2,22000,44000,Male
100539,19-02-2024,Customer_188,T-Shirt,Fashion,4,1200,4800,Female
100540,19-02-2024,Customer_69,Mixer Grinder,Home Appliances,4,4500,18000,Male
100541,19-02-2024,Customer_68,Mobile,Electronics,1,15000,15000,Male
100542,19-02-2024,Customer_292,Washing Machine,Home Appliances,3,22000,66000,Female
100543,19-02-2024,Customer_286,Shoes,Fashion,4,3000,12000,Female
100544,20-02-2024,Customer_265,Jeans,Fashion,2,2500,5000,Female
100545,20-02-2024,Customer_234,Washing Machine,Home Appliances,5,22000,110000,Female
100546,20-02-2024,Customer_94,Jeans,Fashion,2,2500,5000,Female
100547,20-02-2024,Customer_55,Shoes,Fashion,3,3000,9000,Male
100548,20-02-2024,Customer_312,Mobile,Electronics,5,15000,75000,Female
100549,20-02-2024,Customer_198,Book,Stationery,5,500,2500,Male
100550,20-02-2024,Customer_113,Mobile,Electronics,5,15000,75000,Female
100551,20-02-2024,Customer_194,Jeans,Fashion,4,2500,10000,Female
100552,20-02-2024,Customer_28,Headphones,Electronics,1,2500,2500,Male
100553,20-02-2024,Customer_341,Washing Machine,Home Appliances,2,22000,44000,Female
100554,21-02-2024,Customer_330,Jeans,Fashion,5,2500,12500,Female
100555,21-02-2024,Customer_267,Mobile,Electronics,4,15000,60000,Female
100556,21-02-2024,Customer_272,Mixer Grinder,Home Appliances,5,4500,22500,Male
100557,21-02-2024,Customer_15,Book,Stationery,1,500,500,Male
100558,21-02-2024,Customer_259,Shoes,Fashion,4,3000,12000,Female
100559,21-02-2024,Customer_288,Laptop,Electronics,4,55000,220000,Female
100560,21-02-2024,Customer_125,Washing Machine,Home Appliances,1,22000,22000,Male
100561,22-02-2024,Customer_348,T-Shirt,Fashion,4,1200,4800,Female
100562,22-02-2024,Customer_3,Headphones,Electronics,4,2500,10000,Male
100563,22-02-2024,Customer_24,Shoes,Fashion,2,3000,6000,Female
100564,22-02-2024,Customer_259,Washing Machine,Home Appliances,1,22000,22000,Female
100565,22-02-2024,Customer_297,Washing Machine,Home Appliances,1,22000,22000,Male
100566,22-02-2024,Customer_9,Mobile,Electronics,3,15000,45000,Female
100567,22-02-2024,Customer_257,T-Shirt,Fashion,1,1200,1200,Male
100568,22-02-2024,Customer_344,Laptop,Electronics,5,55000,275000,Male
100569,22-02-2024,Customer_37,Shoes,Fashion,1,3000,3000,Male
100570,22-02-2024,Customer_200,Mixer Grinder,Home Appliances,1,4500,4500,Male
100571,22-02-2024,Customer_254,Washing Machine,Home Appliances,1,22000,22000,Female
100572,22-02-2024,Customer_318,Mixer Grinder,Home Appliances,1,4500,4500,Female
100573,22-02-2024,Customer_169,Headphones,Electronics,4,2500,10000,Female
100574,23-02-2024,Customer_166,Microwave,Home Appliances,4,12000,48000,Male
100575,23-02-2024,Customer_198,T-Shirt,Fashion,4,1200,4800,Male
100576,23-02-2024,Customer_327,Jeans,Fashion,4,2500,10000,Female
100577,23-02-2024,Customer_262,Headphones,Electronics,3,2500,7500,Female
100578,23-02-2024,Customer_115,Washing Machine,Home Appliances,3,22000,66000,Male
100579,23-02-2024,Customer_127,Microwave,Home Appliances,1,12000,12000,Male
100580,23-02-2024,Customer_84,Microwave,Home Appliances,1,12000,12000,Male
100581,23-02-2024,Customer_135,T-Shirt,Fashion,1,1200,1200,Female
100582,23-02-2024,Customer_323,Jeans,Fashion,1,2500,2500,Female
100583,23-02-2024,Customer_5,Mobile,Electronics,3,15000,45000,Female
100584,23-02-2024,Customer_260,Book,Stationery,4,500,2000,Male
100585,23-02-2024,Customer_209,Jeans,Fashion,3,2500,7500,Female
100586,23-02-2024,Customer_211,Mixer Grinder,Home Appliances,5,4500,22500,Male
100587,23-02-2024,Customer_167,Laptop,Electronics,3,55000,165000,Male
100588,24-02-2024,Customer_4,Washing Machine,Home Appliances,4,22000,88000,Male
100589,24-02-2024,Customer_204,Mixer Grinder,Home Appliances,3,4500,13500,Female
100590,24-02-2024,Customer_335,Mobile,Electronics,4,15000,60000,Male
100591,24-02-2024,Customer_259,Headphones,Electronics,5,2500,12500,Male
100592,24-02-2024,Customer_314,T-Shirt,Fashion,5,1200,6000,Male
100593,24-02-2024,Customer_138,Mixer Grinder,Home Appliances,5,4500,22500,Female
100594,24-02-2024,Customer_269,Microwave,Home Appliances,2,12000,24000,Female
100595,24-02-2024,Customer_48,Shoes,Fashion,4,3000,12000,Female
100596,24-02-2024,Customer_181,Book,Stationery,4,500,2000,Female
100597,24-02-2024,Customer_17,Mobile,Electronics,3,15000,45000,Female
100598,24-02-2024,Customer_154,Mixer Grinder,Home Appliances,5,4500,22500,Female
100599,24-02-2024,Customer_230,Jeans,Fashion,1,2500,2500,Male
100600,24-02-2024,Customer_288,Headphones,Electronics,4,2500,10000,Female
100601,24-02-2024,Customer_169,Jeans,Fashion,5,2500,12500,Male
100602,24-02-2024,Customer_225,Shoes,Fashion,5,3000,15000,Male
100603,24-02-2024,Customer_206,Shoes,Fashion,2,3000,6000,Male
100604,24-02-2024,Customer_137,T-Shirt,Fashion,3,1200,3600,Male
100605,24-02-2024,Customer_52,Jeans,Fashion,5,2500,12500,Male
100606,24-02-2024,Customer_178,Book,Stationery,5,500,2500,Female
100607,24-02-2024,Customer_63,Shoes,Fashion,1,3000,3000,Female
100608,24-02-2024,Customer_267,Shoes,Fashion,1,3000,3000,Male
100609,24-02-2024,Customer_193,Microwave,Home Appliances,3,12000,36000,Male
100610,24-02-2024,Customer_61,Microwave,Home Appliances,5,12000,60000,Male
100611,25-02-2024,Customer_291,Shoes,Fashion,2,3000,6000,Male
100612,25-02-2024,Customer_350,Microwave,Home Appliances,5,12000,60000,Male
100613,25-02-2024,Customer_109,T-Shirt,Fashion,1,1200,1200,Female
100614,25-02-2024,Customer_53,Jeans,Fashion,4,2500,10000,Male
100615,25-02-2024,Customer_199,Shoes,Fashion,2,3000,6000,Male
100616,25-02-2024,Customer_84,Mixer Grinder,Home Appliances,1,4500,4500,Male
100617,25-02-2024,Customer_174,Jeans,Fashion,2,2500,5000,Female
100618,25-02-2024,Customer_138,Washing Machine,Home Appliances,3,22000,66000,Male
100619,25-02-2024,Customer_135,Book,Stationery,3,500,1500,Male
100620,25-02-2024,Customer_37,Book,Stationery,4,500,2000,Male
100621,25-02-2024,Customer_224,T-Shirt,Fashion,4,1200,4800,Male
100622,25-02-2024,Customer_1,T-Shirt,Fashion,5,1200,6000,Female
100623,25-02-2024,Customer_193,Mixer Grinder,Home Appliances,2,4500,9000,Female
100624,25-02-2024,Customer_18,Book,Stationery,1,500,500,Male
100625,25-02-2024,Customer_264,Microwave,Home Appliances,3,12000,36000,Female
100626,26-02-2024,Customer_277,Shoes,Fashion,2,3000,6000,Male
100627,26-02-2024,Customer_199,Shoes,Fashion,3,3000,9000,Female
100628,26-02-2024,Customer_201,Mobile,Electronics,2,15000,30000,Male
100629,26-02-2024,Customer_122,T-Shirt,Fashion,1,1200,1200,Male
100630,26-02-2024,Customer_242,Headphones,Electronics,1,2500,2500,Female
100631,26-02-2024,Customer_268,Microwave,Home Appliances,3,12000,36000,Female
100632,26-02-2024,Customer_90,Jeans,Fashion,3,2500,7500,Male
100633,26-02-2024,Customer_231,Microwave,Home Appliances,3,12000,36000,Female
100634,26-02-2024,Customer_283,Jeans,Fashion,1,2500,2500,Female
100635,27-02-2024,Customer_124,Washing Machine,Home Appliances,1,22000,22000,Female
100636,27-02-2024,Customer_155,Shoes,Fashion,2,3000,6000,Female
100637,27-02-2024,Customer_330,Jeans,Fashion,1,2500,2500,Male
100638,27-02-2024,Customer_331,Mobile,Electronics,5,15000,75000,Female
100639,27-02-2024,Customer_142,Microwave,Home Appliances,3,12000,36000,Male
100640,27-02-2024,Customer_267,Microwave,Home Appliances,4,12000,48000,Female
100641,27-02-2024,Customer_71,Microwave,Home Appliances,5,12000,60000,Male
100642,27-02-2024,Customer_119,Washing Machine,Home Appliances,3,22000,66000,Female
100643,27-02-2024,Customer_67,Jeans,Fashion,1,2500,2500,Male
100644,27-02-2024,Customer_154,Shoes,Fashion,1,3000,3000,Male
100645,27-02-2024,Customer_53,Jeans,Fashion,2,2500,5000,Female
100646,27-02-2024,Customer_308,T-Shirt,Fashion,1,1200,1200,Male
100647,28-02-2024,Customer_244,T-Shirt,Fashion,3,1200,3600,Male
100648,28-02-2024,Customer_90,Washing Machine,Home Appliances,4,22000,88000,Female
100649,28-02-2024,Customer_96,Washing Machine,Home Appliances,2,22000,44000,Male
100650,28-02-2024,Customer_104,Washing Machine,Home Appliances,5,22000,110000,Female
100651,28-02-2024,Customer_153,Washing Machine,Home Appliances,3,22000,66000,Female
100652,28-02-2024,Customer_173,Shoes,Fashion,2,3000,6000,Female
100653,28-02-2024,Customer_312,T-Shirt,Fashion,3,1200,3600,Male
100654,28-02-2024,Customer_233,Laptop,Electronics,1,55000,55000,Female
100655,28-02-2024,Customer_2,Jeans,Fashion,5,2500,12500,Male
100656,28-02-2024,Customer_181,Mobile,Electronics,3,15000,45000,Male
100657,28-02-2024,Customer_79,Microwave,Home Appliances,2,12000,24000,Male
100658,29-02-2024,Customer_45,Shoes,Fashion,3,3000,9000,Female
100659,29-02-2024,Customer_278,T-Shirt,Fashion,2,1200,2400,Male
100660,29-02-2024,Customer_336,Book,Stationery,3,500,1500,Female
100661,29-02-2024,Customer_264,Mobile,Electronics,2,15000,30000,Female
100662,29-02-2024,Customer_262,Mixer Grinder,Home Appliances,2,4500,9000,Male
100663,29-02-2024,Customer_30,Mobile,Electronics,2,15000,30000,Male
100664,29-02-2024,Customer_66,Mixer Grinder,Home Appliances,4,4500,18000,Female
100665,29-02-2024,Customer_222,Book,Stationery,2,500,1000,Male
100666,29-02-2024,Customer_42,Book,Stationery,2,500,1000,Female
100667,29-02-2024,Customer_48,Washing Machine,Home Appliances,5,22000,110000,Female
100668,29-02-2024,Customer_297,Mobile,Electronics,4,15000,60000,Female
100669,01-03-2024,Customer_173,Mobile,Electronics,3,15000,45000,Male
100670,01-03-2024,Customer_193,Microwave,Home Appliances,4,12000,48000,Male
100671,01-03-2024,Customer_308,Washing Machine,Home Appliances,1,22000,22000,Female
100672,01-03-2024,Customer_106,Microwave,Home Appliances,5,12000,60000,Male
100673,01-03-2024,Customer_106,Mixer Grinder,Home Appliances,3,4500,13500,Female
100674,01-03-2024,Customer_249,Laptop,Electronics,3,55000,165000,Female
100675,01-03-2024,Customer_321,Book,Stationery,4,500,2000,Female
100676,01-03-2024,Customer_235,Headphones,Electronics,5,2500,12500,Female
100677,01-03-2024,Customer_250,T-Shirt,Fashion,3,1200,3600,Male
100678,02-03-2024,Customer_203,Jeans,Fashion,2,2500,5000,Male
100679,02-03-2024,Customer_110,Laptop,Electronics,1,55000,55000,Male
100680,02-03-2024,Customer_309,Mobile,Electronics,2,15000,30000,Female
100681,02-03-2024,Customer_20,Headphones,Electronics,1,2500,2500,Male
100682,02-03-2024,Customer_109,Washing Machine,Home Appliances,2,22000,44000,Male
100683,02-03-2024,Customer_253,Jeans,Fashion,3,2500,7500,Female
100684,02-03-2024,Customer_215,Shoes,Fashion,4,3000,12000,Female
100685,02-03-2024,Customer_232,Shoes,Fashion,2,3000,6000,Male
100686,02-03-2024,Customer_332,Laptop,Electronics,5,55000,275000,Female
100687,02-03-2024,Customer_232,Microwave,Home Appliances,2,12000,24000,Male
100688,02-03-2024,Customer_245,Microwave,Home Appliances,3,12000,36000,Female
100689,03-03-2024,Customer_125,Microwave,Home Appliances,2,12000,24000,Female
100690,03-03-2024,Customer_154,Washing Machine,Home Appliances,5,22000,110000,Female
100691,03-03-2024,Customer_256,Mixer Grinder,Home Appliances,3,4500,13500,Male
100692,03-03-2024,Customer_91,T-Shirt,Fashion,1,1200,1200,Male
100693,03-03-2024,Customer_24,Laptop,Electronics,4,55000,220000,Male
100694,03-03-2024,Customer_276,Laptop,Electronics,3,55000,165000,Female
100695,03-03-2024,Customer_344,T-Shirt,Fashion,2,1200,2400,Male
100696,03-03-2024,Customer_214,Mobile,Electronics,5,15000,75000,Female
100697,03-03-2024,Customer_329,Microwave,Home Appliances,1,12000,12000,Male
100698,03-03-2024,Customer_280,Headphones,Electronics,1,2500,2500,Male
100699,04-03-2024,Customer_325,Microwave,Home Appliances,1,12000,12000,Female
100700,04-03-2024,Customer_80,Mixer Grinder,Home Appliances,2,4500,9000,Male
100701,04-03-2024,Customer_46,T-Shirt,Fashion,5,1200,6000,Male
100702,04-03-2024,Customer_288,Laptop,Electronics,4,55000,220000,Female
100703,04-03-2024,Customer_218,Jeans,Fashion,1,2500,2500,Female
100704,04-03-2024,Customer_142,Washing Machine,Home Appliances,5,22000,110000,Female
100705,04-03-2024,Customer_173,Mobile,Electronics,2,15000,30000,Male
100706,04-03-2024,Customer_66,Jeans,Fashion,5,2500,12500,Female
100707,04-03-2024,Customer_44,Jeans,Fashion,3,2500,7500,Female
100708,04-03-2024,Customer_58,Jeans,Fashion,5,2500,12500,Female
100709,04-03-2024,Customer_196,Mobile,Electronics,5,15000,75000,Male
100710,05-03-2024,Customer_9,Mobile,Electronics,4,15000,60000,Male
100711,05-03-2024,Customer_152,T-Shirt,Fashion,2,1200,2400,Male
100712,05-03-2024,Customer_224,Washing Machine,Home Appliances,5,22000,110000,Male
100713,05-03-2024,Customer_257,Washing Machine,Home Appliances,4,22000,88000,Male
100714,05-03-2024,Customer_107,Jeans,Fashion,1,2500,2500,Male
100715,06-03-2024,Customer_182,Jeans,Fashion,5,2500,12500,Male
100716,06-03-2024,Customer_338,Washing Machine,Home Appliances,2,22000,44000,Male
100717,06-03-2024,Customer_42,Headphones,Electronics,4,2500,10000,Male
100718,06-03-2024,Customer_266,Jeans,Fashion,2,2500,5000,Male
100719,06-03-2024,Customer_283,Mobile,Electronics,2,15000,30000,Male
100720,06-03-2024,Customer_73,Book,Stationery,2,500,1000,Female
100721,06-03-2024,Customer_233,Laptop,Electronics,4,55000,220000,Male
100722,06-03-2024,Customer_101,Washing Machine,Home Appliances,3,22000,66000,Female
100723,06-03-2024,Customer_268,T-Shirt,Fashion,4,1200,4800,Female
100724,06-03-2024,Customer_346,Shoes,Fashion,4,3000,12000,Male
100725,07-03-2024,Customer_16,Shoes,Fashion,4,3000,12000,Male
100726,07-03-2024,Customer_189,Laptop,Electronics,5,55000,275000,Male
100727,07-03-2024,Customer_102,Laptop,Electronics,5,55000,275000,Male
100728,07-03-2024,Customer_216,Microwave,Home Appliances,1,12000,12000,Male
100729,07-03-2024,Customer_103,Jeans,Fashion,5,2500,12500,Male
100730,07-03-2024,Customer_21,Laptop,Electronics,2,55000,110000,Male
